Ciudad,Empresa,Sueldo,Periodo
san francisco,Thermo Fisher Scientific,Sobre 29 US$ -32 US$ por hora,Scientist - Proveedor de servicios por hora
san francisco,Atreca,Sobre 119 mil US$ -155 mil US$,Scientist
san francisco,Stanford University,Sobre 30 US$ -44 US$ por hora,Scientist - Por hora
san francisco,Celltheon Corporation,Sobre 69 mil US$ -79 mil US$,Scientist
san francisco,Alector,Sobre 125 mil US$ -156 mil US$,Scientist
san francisco,Amobee,Sobre 107 mil US$ -224 mil US$,Scientist
san francisco,Senti Biosciences,Sobre 124 mil US$ -136 mil US$,Scientist
san francisco,Visolis,Sobre 83 mil US$ -97 mil US$,Scientist
san francisco,UC Berkeley Extension,Sobre 115 mil US$ -164 mil US$,Scientist
san francisco,Aligos Therapeutics,Sobre 114 mil US$ -131 mil US$,Scientist
san francisco,Arcadis,Sobre 75 mil US$ -108 mil US$,Scientist
san francisco,CODA Biotherapeutics,Sobre 134 mil US$ -177 mil US$,Scientist
san francisco,SiPix Imaging,Sobre 80 mil US$ -121 mil US$,Scientist
san francisco,R2M Pharma,Sobre 118 mil US$ -133 mil US$,Scientist
san francisco,Fluidigm,Sobre 113 mil US$ -135 mil US$,Scientist
san francisco,Theranos,Sobre 79 mil US$ -124 mil US$,Scientist
san francisco,UCSF Medical Center and UCSF Benioff Children’s Hospitals,Sobre 40 mil US$ -64 mil US$,Scientist
san francisco,Plexxikon,Sobre 129 mil US$ -145 mil US$,Scientist
san francisco,Surrozen,Sobre 127 mil US$ -141 mil US$,Scientist
san francisco,Genentech,Sobre 24 US$ -53 US$ por hora,Scientist - Becario por hora
san francisco,Perfect Day,Sobre 85 mil US$ -119 mil US$,Scientist
san francisco,Philips Lighting,Sobre 125 mil US$ -154 mil US$,Scientist
san francisco,Merck,Sobre 97 mil US$ -114 mil US$,Scientist
san francisco,Trillion Science,Sobre 85 mil US$ -109 mil US$,Scientist
san francisco,Strateos,Sobre 95 mil US$ -102 mil US$,Scientist
san francisco,Shaklee,Sobre 64 mil US$ -74 mil US$,Scientist
san francisco,Adverum Biotechnologies,Sobre 88 mil US$ -174 mil US$,Scientist
san francisco,Optovue,Sobre 105 mil US$ -120 mil US$,Scientist
san francisco,Sila Nanotechnologies,Sobre 99 mil US$ -112 mil US$,Scientist
san francisco,Sunesis Pharmaceuticals,Sobre 110 mil US$ -137 mil US$,Scientist
san francisco,Steep Hill Labs,Sobre 63 mil US$ -120 mil US$,Scientist
san francisco,Metabolex,Sobre 102 mil US$ -140 mil US$,Scientist
san francisco,Celera Group,Sobre 121 mil US$ -159 mil US$,Scientist
san francisco,Second Genome,Sobre 103 mil US$ -112 mil US$,Scientist
san francisco,Unidym,Sobre 113 mil US$ -121 mil US$,Scientist
san francisco,Transcriptic,Sobre 87 mil US$ -133 mil US$,Scientist
san francisco,Arcus,Sobre 120 mil US$ -132 mil US$,Scientist
san francisco,APTIM,Sobre 36 US$ -63 US$ por hora,Scientist - Por hora
san francisco,Catalent Pharma,Sobre 94 mil US$ -118 mil US$,Scientist
san francisco,Benitec Biopharma,Sobre 100 mil US$ -150 mil US$,Scientist
san francisco,Cerus Corporation,Sobre 121 mil US$ -157 mil US$,Scientist
san francisco,FICO,Sobre 89 mil US$ -175 mil US$,Scientist
san francisco,Joint BioEnergy Institute,Sobre 50 mil US$ -136 mil US$,Scientist
san francisco,ByteDance,Sobre 182 mil US$ -219 mil US$,Research Scientist
san francisco,Numerate,Sobre 137 mil US$ -154 mil US$,Research Scientist
san francisco,Aerotek,Sobre 128 mil US$ -139 mil US$,Research Scientist
san francisco,Charles River Laboratories,Sobre 88 mil US$ -105 mil US$,Research Scientist
san francisco,Sprint,Sobre 112 mil US$ -136 mil US$,Research Scientist
san francisco,NASA,Sobre 118 mil US$ -145 mil US$,Research Scientist
san francisco,advanced mri medical group pc,Sobre 58 mil US$ -122 mil US$,Research Scientist
san francisco,California Department of Health Services,Sobre 79 mil US$ -85 mil US$,Research Scientist
san francisco,Molecular Devices,Sobre 147 mil US$ -158 mil US$,Research Scientist
san francisco,Merck,Sobre 116 mil US$ -150 mil US$,Research Scientist
san francisco,OpenAI,Sobre 208 mil US$ -304 mil US$,Research Scientist
san francisco,University of California,Sobre 53 mil US$ -118 mil US$,Research Scientist
san francisco,Sandia National Laboratories,Sobre 126 mil US$ -196 mil US$,Research Scientist
san francisco,State of California,Sobre 6 mil US$ -10 mil US$,Research Scientist - Por mes
san francisco,Talis Biomedical,Sobre 124 mil US$ -150 mil US$,Research Scientist
san francisco,California Academy of Sciences,Sobre 52 mil US$ -68 mil US$,Research Scientist
san francisco,AbbVie,Sobre 107 mil US$ -139 mil US$,Research Scientist
san francisco,Meta,Sobre 9 mil US$ -10 mil US$,Research Scientist - Becario por mes
san francisco,Memphis Meats,Sobre 88 mil US$ -113 mil US$,Research Scientist
san francisco,Sandia National Laboratories,Sobre 36 US$ -42 US$ por hora,Research Scientist - Becario por hora
san francisco,ALZA,Sobre 122 mil US$ -134 mil US$,Research Scientist
san francisco,Grammarly,Sobre 202 mil US$ -236 mil US$,Research Scientist
san francisco,GE,Sobre 84 mil US$ -147 mil US$,Research Scientist
san francisco,Invitae,Sobre 89 mil US$ -132 mil US$,Research Scientist
san francisco,Public Health Institute,Sobre 75 mil US$ -113 mil US$,Research Scientist
san francisco,RheoSense,Sobre 105 mil US$ -120 mil US$,Research Scientist
san francisco,Bayer,Sobre 87 mil US$ -123 mil US$,Research Scientist
san francisco,Berkeley Lights,Sobre 110 mil US$ -150 mil US$,Research Scientist
san francisco,Salesforce,Sobre 104 mil US$ -242 mil US$,Research Scientist
san francisco,SmartSynch,Sobre 116 mil US$ -126 mil US$,Research Scientist
san francisco,Novodiax,Sobre 80 mil US$ -116 mil US$,Research Scientist
san francisco,Sangamo Therapeutics,Sobre 133 mil US$ -145 mil US$,Research Scientist
san francisco,University of Southern California,Sobre 56 mil US$ -115 mil US$,Research Scientist
san francisco,Momentive.ai,Sobre 85 mil US$ -103 mil US$,Research Scientist
san francisco,Ardelyx,Sobre 108 mil US$ -126 mil US$,Research Scientist
san francisco,Adelphi,Sobre 125 mil US$ -141 mil US$,Research Scientist
san francisco,Buck Institute,Sobre 56 mil US$ -87 mil US$,Research Scientist
san francisco,Hengenix,Sobre 77 mil US$ -166 mil US$,Research Scientist
san francisco,UC San Diego,Sobre 13 mil US$ -32 mil US$,Research Scientist - Becario
san francisco,BetterUp,Sobre 136 mil US$ -179 mil US$,Research Scientist
san francisco,Mammoth Biosciences,Sobre 118 mil US$ -142 mil US$,Research Scientist
san francisco,Global Footprint Network,Sobre 56 mil US$ -68 mil US$,Research Scientist
san francisco,Autodesk,Sobre 134 mil US$ -156 mil US$,Research Scientist
san francisco,Codexis,Sobre 111 mil US$ -141 mil US$,Research Scientist
san francisco,Color,Sobre 116 mil US$ -146 mil US$,Research Scientist
san francisco,Genapsys,Sobre 129 mil US$ -138 mil US$,Research Scientist
san francisco,Plexxikon,Sobre 106 mil US$ -116 mil US$,Research Scientist
san francisco,Rakuten,Sobre 147 mil US$ -158 mil US$,Research Scientist
san francisco,ALSTEM ,Sobre 99 mil US$ -108 mil US$,Research Scientist
san francisco,Twist Bioscience,Sobre 125 mil US$ -138 mil US$,Research Scientist
san francisco,Applied StemCell,Sobre 57 mil US$ -79 mil US$,Research Scientist
san francisco,UC Davis,Sobre 74 mil US$ -81 mil US$,Scientist
san francisco,UC San Francisco,Sobre 64 mil US$ -69 mil US$,Scientist
san francisco,Cartography Bio,Sobre 127 mil US$ -135 mil US$,Scientist
san francisco,IDEAYA Biosciences,Sobre 107 mil US$ -117 mil US$,Scientist - Proveedor de servicios
san francisco,Monogram Biosciences,Sobre 87 mil US$ -94 mil US$,Scientist
san francisco,Pfizer,Sobre 70 mil US$ -76 mil US$,Scientist - Proveedor de servicios
san francisco,Invitae,Sobre 163 mil US$ -176 mil US$,Scientist - Proveedor de servicios
san francisco,CW Analytical,Sobre 74 mil US$ -80 mil US$,Scientist
san francisco,Annexon Biosciences,Sobre 130 mil US$ -142 mil US$,Scientist
san francisco,Bio Architecture Lab,Sobre 96 mil US$ -104 mil US$,Scientist
san francisco,Juno,Sobre 88 mil US$ -95 mil US$,Scientist
san francisco,BeiGene,Sobre 151 mil US$ -164 mil US$,Scientist
san francisco,Aerotek,Sobre 76 mil US$ -83 mil US$,Scientist
san francisco,Hound Labs,Sobre 74 mil US$ -80 mil US$,Scientist
san francisco,Teva Pharmaceuticals,Sobre 130 mil US$ -139 mil US$,Scientist
san francisco,Kiverdi,Sobre 72 mil US$ -79 mil US$,Scientist
san francisco,Terraphase Engineering,Sobre 56 mil US$ -61 mil US$,Scientist
san francisco,Exact Sciences,Sobre 116 mil US$ -127 mil US$,Scientist
san francisco,Merck KGaA,Sobre 138 mil US$ -150 mil US$,Scientist
san francisco,Evolve,Sobre 99 mil US$ -108 mil US$,Scientist
san francisco,Amazon,Sobre 176 mil US$ -190 mil US$,Scientist
san francisco,Google,Sobre 94 mil US$ -101 mil US$,Scientist
san francisco,Trellis Bioscience,Sobre 116 mil US$ -126 mil US$,Scientist
san francisco,E Ink,Sobre 97 mil US$ -104 mil US$,Scientist
san francisco,Biosearch Technologies,Sobre 72 mil US$ -78 mil US$,Scientist
san francisco,Pioneer,Sobre 125 mil US$ -137 mil US$,Scientist
san francisco,Vibrant America,Sobre 126 mil US$ -137 mil US$,Scientist
san francisco,Tenaya Therapeutics,Sobre 132 mil US$ -145 mil US$,Scientist
san francisco,VIRxSYS,Sobre 93 mil US$ -101 mil US$,Scientist
san francisco,Quality Planning,Sobre 114 mil US$ -123 mil US$,Scientist
san francisco,Incedo,Sobre 138 mil US$ -148 mil US$,Scientist
san francisco,Neuroscience Company,Sobre 106 mil US$ -114 mil US$,Scientist
san francisco,Powerset,Sobre 112 mil US$ -121 mil US$,Scientist
san francisco,UC Berkeley CED,Sobre 69 mil US$ -75 mil US$,Scientist
san francisco,Ultragenyx Pharmaceutical,Sobre 124 mil US$ -136 mil US$,Scientist
san francisco,Sutter Instrument,Sobre 86 mil US$ -93 mil US$,Scientist
san francisco,Evidera,Sobre 115 mil US$ -124 mil US$,Scientist
san francisco,TerraVia,Sobre 124 mil US$ -136 mil US$,Scientist
san francisco,Microbiology & Quality Associates,Sobre 70 mil US$ -76 mil US$,Scientist
san francisco,Alexion Pharmaceuticals,Sobre 116 mil US$ -125 mil US$,Scientist
san francisco,Ahtna,Sobre 73 mil US$ -77 mil US$,Scientist
san francisco,NCIRE,Sobre 46 mil US$ -49 mil US$,Scientist
san francisco,ForteBio,Sobre 91 mil US$ -99 mil US$,Scientist
san francisco,ALSTEM ,Sobre 80 mil US$ -87 mil US$,Scientist
san francisco,Synthekine,Sobre 109 mil US$ -118 mil US$,Scientist
san francisco,Marin Biologic Laboratories,Sobre 81 mil US$ -88 mil US$,Scientist
san francisco,"Proteolix, Inc.",Sobre 140 mil US$ -152 mil US$,Scientist
san francisco,University of Oklahoma HSC,Sobre 119 mil US$ -130 mil US$,Scientist
san francisco,ViewPoint Therapeutics,Sobre 125 mil US$ -135 mil US$,Scientist
san francisco,DONE by NONE,Sobre 83 mil US$ -91 mil US$,Scientist
san francisco,ACL Digital,Sobre 40 US$ -43 US$ por hora,Scientist - Por hora
san francisco,Abbott,Sobre 85 mil US$ -92 mil US$,Scientist
san francisco,Cellares,Sobre 116 mil US$ -126 mil US$,Scientist
san francisco,Nurix,Sobre 136 mil US$ -146 mil US$,Scientist
san francisco,Plum Organics,Sobre 113 mil US$ -122 mil US$,Scientist
san francisco,Descartes Labs,Sobre 155 mil US$ -168 mil US$,Scientist
san francisco,Geltor,Sobre 111 mil US$ -121 mil US$,Scientist
san francisco,Chimera Bioengineering,Sobre 78 mil US$ -83 mil US$,Scientist
san francisco,Portrait  Innovations,Sobre 124 mil US$ -133 mil US$,Scientist
san francisco,Novartis V&D,Sobre 117 mil US$ -128 mil US$,Scientist
san francisco,Swiftscale Biologics,Sobre 109 mil US$ -120 mil US$,Scientist
san francisco,Lifecode,Sobre 110 mil US$ -122 mil US$,Scientist
san francisco,Applied Molecular Transport,Sobre 89 mil US$ -96 mil US$,Scientist
san francisco,Fresenius Medical Care - North America,Sobre 23 US$ -25 US$ por hora,Scientist - Proveedor de servicios por hora
san francisco,Dorian Therapeutics,Sobre 117 mil US$ -127 mil US$,Scientist
san francisco,So4rbsdf,Sobre 83 mil US$ -89 mil US$,Scientist
san francisco,Emerald Cloud Lab,Sobre 111 mil US$ -119 mil US$,Scientist
san francisco,Acree Technologies,Sobre 118 mil US$ -128 mil US$,Scientist
san francisco,Global Viral,Sobre 90 mil US$ -99 mil US$,Scientist
san francisco,Simbol Materials,Sobre 106 mil US$ -114 mil US$,Scientist
san francisco,Iimjobs.com,Sobre 118 mil US$ -127 mil US$,Scientist
san francisco,KriyaTec,Sobre 68 mil US$ -73 mil US$,Scientist
san francisco,HALCYON MOLECULAR,Sobre 90 mil US$ -97 mil US$,Scientist
san francisco,Fujifilm Diosynth Biotechnologies,Sobre 131 mil US$ -142 mil US$,Scientist
san francisco,Resilience (CA),Sobre 87 mil US$ -93 mil US$,Scientist
san francisco,Intuity Medical,Sobre 62 mil US$ -66 mil US$,Scientist
san francisco,Virginia Commonwealth University,Sobre 62 mil US$ -67 mil US$,Scientist
san francisco,MCLAB,Sobre 92 mil US$ -101 mil US$,Scientist
san francisco,AXA XL,Sobre 118 mil US$ -128 mil US$,Scientist
san francisco,BetterUp,Sobre 156 mil US$ -168 mil US$,Scientist
san francisco,InVisage,Sobre 122 mil US$ -133 mil US$,Scientist
san francisco,Raptor Pharmaceuticals,Sobre 88 mil US$ -95 mil US$,Scientist
san francisco,GenEdit,Sobre 106 mil US$ -115 mil US$,Scientist
san francisco,Hengenix,Sobre 100 mil US$ -108 mil US$,Scientist
san francisco,SLACK Incorporated,Sobre 89 mil US$ -97 mil US$,Scientist - Proveedor de servicios por mes
san francisco,Geron,Sobre 92 mil US$ -100 mil US$,Scientist
san francisco,Biodesy,Sobre 45 US$ -49 US$ por hora,Scientist - Proveedor de servicios por hora
san francisco,Notable Labs,Sobre 110 mil US$ -119 mil US$,Scientist
san francisco,Pacific Biolabs,Sobre 96 mil US$ -104 mil US$,Scientist
san francisco,Biogen,Sobre 133 mil GBP -146 mil GBP,Scientist
san francisco,Vertosa,Sobre 95 mil US$ -104 mil US$,Scientist
san francisco,Octant (CA),Sobre 109 mil US$ -120 mil US$,Scientist
san francisco,Kaiser Permanente,Sobre 58 US$ -62 US$ por hora,Scientist - Proveedor de servicios por hora
san francisco,FibroGen,Sobre 89 mil US$ -95 mil US$,Scientist
san francisco,DSM,Sobre 73 mil US$ -79 mil US$,Scientist
san francisco,Caribou Biosciences,Sobre 120 mil US$ -129 mil US$,Scientist
san francisco,"Corium, Inc.",Sobre 39 US$ -43 US$ por hora,Scientist - Proveedor de servicios por hora
san francisco,Micropoint Bioscience,Sobre 42 US$ -45 US$ por hora,Scientist - Por hora
san francisco,Siluria Technologies,Sobre 110 mil US$ -119 mil US$,Scientist
san francisco,Novartis Institutes for Biomedical Research,Sobre 112 mil US$ -120 mil US$,Scientist
san francisco,SLAC National Accelerator Laboratory,Sobre 144 mil US$ -156 mil US$,Scientist
san francisco,Ardelyx,Sobre 113 mil US$ -123 mil US$,Scientist
san francisco,Harpoon Therapeutics,Sobre 118 mil US$ -127 mil US$,Scientist
san francisco,Virovek,Sobre 99 mil US$ -107 mil US$,Scientist
san francisco,The Clorox Company,Sobre 37 US$ -39 US$ por hora,Scientist - Becario por hora
san francisco,Rocket Fuel,Sobre 122 mil US$ -130 mil US$,Scientist
san francisco,Distributed Bio ,Sobre 92 mil US$ -98 mil US$,Scientist
san francisco,EMPLOYERS,Sobre 99 mil US$ -108 mil US$,Scientist
